"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"OTC","L10","OVS",166,170
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"CTL","L1","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"CTL","L2","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"OTC","L3","OVS",174,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"OTC","L4","OVS",174,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"CTL","L5","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"OTC","L6","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"CTL","L7","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"CTL","L8","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"OTC","L9","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2003,"OTC","L10","OVS",171,174
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"CTL","L1","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"CTL","L2","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"OTC","L3","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"OTC","L4","OVS",167,175
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"CTL","L5","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"OTC","L6","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"CTL","L7","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"CTL","L8","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"OTC","L9","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2004,"OTC","L10","OVS",180,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"CTL","L1","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"CTL","L2","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"OTC","L3","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"OTC","L4","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"CTL","L5","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"OTC","L6","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"CTL","L7","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"CTL","L8","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"OTC","L9","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2005,"OTC","L10","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"CTL","L1","TW",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"CTL","L2","TW",184,190
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"OTC","L3","TW",197,198
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"OTC","L4","TW",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"CTL","L5","TW",184,190
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"OTC","L6","TW",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"CTL","L7","TW",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","DRYOCT",2002,"CTL","L8","TW",177,184
