"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1998,"CTL","CASTET","FW_IN","BARROW.BD.RH",8,0,"BARROW"
1998,"CTL","CASTET","Le_IN","BARROW.BD.RH",64,0,"BARROW"
1998,"CTL","DRALAC","Bu_IN","BARROW.BD.RH",3,0,"BARROW"
1998,"CTL","DRALAC","Fl_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","DRALAC","Le_IN","BARROW.BD.RH",5,0,"BARROW"
1998,"CTL","DRALAC","SD_IN","BARROW.BD.RH",3,0,"BARROW"
1998,"CTL","DRALAC","SV_IN","BARROW.BD.RH",4,0,"BARROW"
1998,"CTL","DRAMIC","Bu_IN","BARROW.BD.RH",14,0,"BARROW"
1998,"CTL","DRAMIC","Fl_IN","BARROW.BD.RH",12,0,"BARROW"
1998,"CTL","DRAMIC","FW_IN","BARROW.BD.RH",3,0,"BARROW"
1998,"CTL","DRAMIC","Le_IN","BARROW.BD.RH",18,0,"BARROW"
1998,"CTL","DRAMIC","SD_IN","BARROW.BD.RH",7,0,"BARROW"
1998,"CTL","DRAMIC","SV_IN","BARROW.BD.RH",8,0,"BARROW"
1998,"CTL","FESBRA","Fl_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","FESBRA","In_IN","BARROW.BD.RH",1,0,"BARROW"
1998,"CTL","JUNBIG","Fl_IN","BARROW.BD.RH",6,0,"BARROW"
1998,"CTL","JUNBIG","FW_IN","BARROW.BD.RH",8,0,"BARROW"
1998,"CTL","JUNBIG","In_IN","BARROW.BD.RH",5,0,"BARROW"
1998,"CTL","JUNBIG","Le_IN","BARROW.BD.RH",8,0,"BARROW"
1998,"CTL","JUNBIG","SV_IN","BARROW.BD.RH",3,0,"BARROW"
1998,"CTL","LUZARC","Fl_IN","BARROW.BD.RH",16,0,"BARROW"
1998,"CTL","LUZARC","FW_IN","BARROW.BD.RH",23,0,"BARROW"
1998,"CTL","LUZARC","In_IN","BARROW.BD.RH",21,0,"BARROW"
1998,"CTL","LUZARC","Le_IN","BARROW.BD.RH",46,0,"BARROW"
1998,"CTL","LUZARC","SV_IN","BARROW.BD.RH",16,0,"BARROW"
1998,"CTL","LUZCON","Fl_IN","BARROW.BD.RH",28,0,"BARROW"
1998,"CTL","LUZCON","FW_IN","BARROW.BD.RH",28,0,"BARROW"
1998,"CTL","LUZCON","In_IN","BARROW.BD.RH",30,0,"BARROW"
1998,"CTL","LUZCON","Le_IN","BARROW.BD.RH",68,0,"BARROW"
1998,"CTL","LUZCON","SV_IN","BARROW.BD.RH",23,0,"BARROW"
1998,"CTL","PAPHUL","Bu_IN","BARROW.BD.RH",12,0,"BARROW"
1998,"CTL","PAPHUL","Fl_IN","BARROW.BD.RH",12,0,"BARROW"
1998,"CTL","PAPHUL","FW_IN","BARROW.BD.RH",12,0,"BARROW"
1998,"CTL","PAPHUL","Le_IN","BARROW.BD.RH",17,0,"BARROW"
1998,"CTL","PAPHUL","SV_IN","BARROW.BD.RH",8,0,"BARROW"
1998,"CTL","PEDKAN","Bu_IN","BARROW.BD.RH",1,0,"BARROW"
1998,"CTL","PEDKAN","Fl_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","PEDKAN","FW_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","PEDKAN","In_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","PEDKAN","Le_IN","BARROW.BD.RH",13,0,"BARROW"
1998,"CTL","POAARC","Fl_IN","BARROW.BD.RH",5,0,"BARROW"
1998,"CTL","POAARC","FW_IN","BARROW.BD.RH",1,0,"BARROW"
1998,"CTL","POAARC","In_IN","BARROW.BD.RH",4,0,"BARROW"
1998,"CTL","POAARC","Le_IN","BARROW.BD.RH",67,0,"BARROW"
1998,"CTL","POAARC","St_IN","BARROW.BD.RH",3,0,"BARROW"
1998,"CTL","POTHYP","Bu_IN","BARROW.BD.RH",48,0,"BARROW"
1998,"CTL","POTHYP","Fl_IN","BARROW.BD.RH",40,0,"BARROW"
1998,"CTL","POTHYP","FW_IN","BARROW.BD.RH",39,0,"BARROW"
1998,"CTL","POTHYP","Le_IN","BARROW.BD.RH",71,0,"BARROW"
