"site_name","subsite","year","treatment","plot","prior_visit","doy"
"BARROW","BARROW.BD.RH",1999,"CTL","BDC16",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC17",167,168
"BARROW","BARROW.BD.RH",1999,"CTL","BDC18",164,165
"BARROW","BARROW.BD.RH",1999,"CTL","BDC19",171,172
"BARROW","BARROW.BD.RH",1999,"CTL","BDC20",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC21",171,172
"BARROW","BARROW.BD.RH",1999,"CTL","BDC22",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC23",171,172
"BARROW","BARROW.BD.RH",1999,"CTL","BDC24",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE01",171,172
"BARROW","BARROW.BD.RH",1999,"OTC","BDE02",171,172
"BARROW","BARROW.BD.RH",1999,"OTC","BDE03",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE04",165,166
"BARROW","BARROW.BD.RH",1999,"OTC","BDE05",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE06",168,169
"BARROW","BARROW.BD.RH",1999,"OTC","BDE07",168,169
"BARROW","BARROW.BD.RH",1999,"OTC","BDE08",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE09",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE10",163,164
"BARROW","BARROW.BD.RH",1999,"OTC","BDE11",161,162
"BARROW","BARROW.BD.RH",1999,"OTC","BDE12",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE13",165,166
"BARROW","BARROW.BD.RH",1999,"OTC","BDE14",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE15",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE16",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE17",163,164
"BARROW","BARROW.BD.RH",1999,"OTC","BDE18",166,167
"BARROW","BARROW.BD.RH",1999,"OTC","BDE19",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE20",165,166
"BARROW","BARROW.BD.RH",1999,"OTC","BDE21",167,168
"BARROW","BARROW.BD.RH",1999,"OTC","BDE22",169,171
"BARROW","BARROW.BD.RH",1999,"OTC","BDE23",164,165
"BARROW","BARROW.BD.RH",1999,"OTC","BDE24",161,162
"BARROW","BARROW.BD.RH",2000,"CTL","BDC01",164,165
"BARROW","BARROW.BD.RH",2000,"CTL","BDC02",167,168
"BARROW","BARROW.BD.RH",2000,"CTL","BDC03",165,166
"BARROW","BARROW.BD.RH",2000,"CTL","BDC04",164,165
"BARROW","BARROW.BD.RH",2000,"CTL","BDC05",164,165
"BARROW","BARROW.BD.RH",2000,"CTL","BDC06",164,165
"BARROW","BARROW.BD.RH",2000,"CTL","BDC07",167,168
"BARROW","BARROW.BD.RH",2000,"CTL","BDC08",165,166
"BARROW","BARROW.BD.RH",2000,"CTL","BDC09",165,166
"BARROW","BARROW.BD.RH",2000,"CTL","BDC10",165,166
"BARROW","BARROW.BD.RH",2000,"CTL","BDC11",165,166
"BARROW","BARROW.BD.RH",2000,"CTL","BDC12",160,161
"BARROW","BARROW.BD.RH",2000,"CTL","BDC13",161,162
"BARROW","BARROW.BD.RH",2000,"CTL","BDC14",NA,159
"BARROW","BARROW.BD.RH",2000,"CTL","BDC15",160,161
"BARROW","BARROW.BD.RH",2000,"CTL","BDC16",161,162
"BARROW","BARROW.BD.RH",2000,"CTL","BDC17",162,163
"BARROW","BARROW.BD.RH",2000,"CTL","BDC18",161,162
"BARROW","BARROW.BD.RH",2000,"CTL","BDC19",163,164
"BARROW","BARROW.BD.RH",2000,"CTL","BDC20",163,164
"BARROW","BARROW.BD.RH",2000,"CTL","BDC21",163,164
"BARROW","BARROW.BD.RH",2000,"CTL","BDC22",163,164
"BARROW","BARROW.BD.RH",2000,"CTL","BDC23",163,164
"BARROW","BARROW.BD.RH",2000,"CTL","BDC24",161,162
"BARROW","BARROW.BD.RH",2000,"OTC","BDE01",164,165
"BARROW","BARROW.BD.RH",2000,"OTC","BDE02",165,166
"BARROW","BARROW.BD.RH",2000,"OTC","BDE03",167,168
"BARROW","BARROW.BD.RH",2000,"OTC","BDE04",162,163
"BARROW","BARROW.BD.RH",2000,"OTC","BDE05",166,167
"BARROW","BARROW.BD.RH",2000,"OTC","BDE06",167,168
"BARROW","BARROW.BD.RH",2000,"OTC","BDE07",167,168
"BARROW","BARROW.BD.RH",2000,"OTC","BDE08",164,165
"BARROW","BARROW.BD.RH",2000,"OTC","BDE09",162,163
"BARROW","BARROW.BD.RH",2000,"OTC","BDE10",162,163
"BARROW","BARROW.BD.RH",2000,"OTC","BDE11",161,162
"BARROW","BARROW.BD.RH",2000,"OTC","BDE12",162,163
"BARROW","BARROW.BD.RH",2000,"OTC","BDE13",163,164
"BARROW","BARROW.BD.RH",2000,"OTC","BDE14",164,165
"BARROW","BARROW.BD.RH",2000,"OTC","BDE15",163,164
"BARROW","BARROW.BD.RH",2000,"OTC","BDE16",163,164
"BARROW","BARROW.BD.RH",2000,"OTC","BDE17",159,160
"BARROW","BARROW.BD.RH",2000,"OTC","BDE18",162,163
"BARROW","BARROW.BD.RH",2000,"OTC","BDE19",161,162
"BARROW","BARROW.BD.RH",2000,"OTC","BDE20",161,162
"BARROW","BARROW.BD.RH",2000,"OTC","BDE21",164,165
"BARROW","BARROW.BD.RH",2000,"OTC","BDE22",163,164
"BARROW","BARROW.BD.RH",2000,"OTC","BDE23",161,162
"BARROW","BARROW.BD.RH",2000,"OTC","BDE24",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC01",163,164
"BARROW","BARROW.BD.RH",2001,"CTL","BDC02",165,166
"BARROW","BARROW.BD.RH",2001,"CTL","BDC03",164,165
"BARROW","BARROW.BD.RH",2001,"CTL","BDC04",163,164
"BARROW","BARROW.BD.RH",2001,"CTL","BDC05",155,159
"BARROW","BARROW.BD.RH",2001,"CTL","BDC06",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC07",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC08",166,167
"BARROW","BARROW.BD.RH",2001,"CTL","BDC09",165,166
"BARROW","BARROW.BD.RH",2001,"CTL","BDC10",165,166
"BARROW","BARROW.BD.RH",2001,"CTL","BDC11",165,166
"BARROW","BARROW.BD.RH",2001,"CTL","BDC12",164,165
"BARROW","BARROW.BD.RH",2001,"CTL","BDC13",164,165
"BARROW","BARROW.BD.RH",2001,"CTL","BDC14",163,164
"BARROW","BARROW.BD.RH",2001,"CTL","BDC15",163,164
"BARROW","BARROW.BD.RH",2001,"CTL","BDC16",163,164
"BARROW","BARROW.BD.RH",2001,"CTL","BDC17",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC18",155,159
"BARROW","BARROW.BD.RH",2001,"CTL","BDC19",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC20",161,162
