"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1998,"OTC","ERIRUS","St_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","ERIRUS","SV_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","LUZWAH","Fl_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","LUZWAH","FW_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","LUZWAH","In_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","LUZWAH","Le_IN","ATQASUK.AW.RH",16,0,"ATQASUK"
1998,"OTC","LUZWAH","LW_IN","ATQASUK.AW.RH",14,0,"ATQASUK"
1998,"OTC","LUZWAH","SD_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","LUZWAH","SV_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","PEDSUD","Bu_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","PEDSUD","Fl_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","PEDSUD","FW_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","PEDSUD","In_IN","ATQASUK.AW.RH",8,0,"ATQASUK"
1998,"OTC","PEDSUD","Le_IN","ATQASUK.AW.RH",30,0,"ATQASUK"
1998,"OTC","PEDSUD","LW_IN","ATQASUK.AW.RH",13,0,"ATQASUK"
1998,"OTC","PEDSUD","SD_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","PEDSUD","SV_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","POLVIV","Fl_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","POLVIV","Le_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","POLVIV","LW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","POLVIV","SD_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","POLVIV","SV_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","SALPOL","Fl_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","Fl_IN_M","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","SALPOL","FW_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","FW_IN_M","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","SALPOL","In_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","In_IN_M","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","SALPOL","Le_IN","ATQASUK.AW.RH",15,0,"ATQASUK"
1998,"OTC","SALPOL","Le_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","Le_IN_M","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","SALPOL","LW_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","SALPOL","LW_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","LW_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","SALPOL","SD_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPOL","SV_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPUL","Bu_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","SALPUL","Fl_IN_F","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","SALPUL","FW_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPUL","In_IN_F","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","SALPUL","Le_IN","ATQASUK.AW.RH",58,0,"ATQASUK"
1998,"OTC","SALPUL","Le_IN_F","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","SALPUL","LW_IN","ATQASUK.AW.RH",37,0,"ATQASUK"
1998,"OTC","SALPUL","LW_IN_F","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","SALPUL","SD_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SALPUL","SV_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"OTC","SAXFOL","Le_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","SAXFOL","LW_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","BETNAN","Bu_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"CTL","BETNAN","Fl_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
