"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","PHYHEM","flowerend",1,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","PHYHEM","senesce",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","RANVIL","flower",4,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","RANVIL","senesce",4,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","SENINC","flower",2,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","SENINC","flowerend",2,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","SENINC","senesce",2,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","SOLALP","flower",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACMYR","flower",7,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACMYR","flowerend",7,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACMYR","green",7,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACMYR","senesce",7,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACULI","flower",7,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACULI","flowerend",7,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACULI","green",7,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","VACULI","senesce",7,0
