"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1518,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1518,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1519,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1519,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1519,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1519,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1519,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1520,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1520,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1520,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1520,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1520,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1521,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1521,2011,"CTL","PC1","expanding_fruits",222,229
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1521,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1521,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1521,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1522,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1522,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1522,2011,"CTL","PC1","initiated_fruits",222,229
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1522,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1522,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1523,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1523,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1523,2011,"CTL","PC1","initiated_fruits",222,229
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1523,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1523,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1524,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1524,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1524,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1524,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1524,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1525,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1525,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1525,2011,"CTL","PC1","initiated_fruits",222,229
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1525,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1525,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1526,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1526,2011,"CTL","PC1","expanding_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1526,2011,"CTL","PC1","initiated_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1526,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1526,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1527,2011,"CTL","PC1","anthesis",207,214
