"site_name","subsite","year","treatment","plot","plant_id","prior_visit","doy"
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE10_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE11_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE12_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE13_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE14_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE15_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE16_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE17_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE18_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE19_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE20_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC1","BE1_OTC1_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC1","BE2_OTC1_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC1","BE3_OTC1_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC1","BE4_OTC1_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC1","BE5_OTC1_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC2","BE6_OTC2_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC2","BE7_OTC2_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC2","BE8_OTC2_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC2","BE9_OTC2_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC2","BE10_OTC2_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC3","BE11_OTC3_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC3","BE12_OTC3_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC3","BE13_OTC3_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC3","BE14_OTC3_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC3","BE15_OTC3_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC4","BE16_OTC4_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC4","BE17_OTC4_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC4","BE18_OTC4_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC4","BE19_OTC4_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2001","OTC","OTC4","BE20_OTC4_vaccinium",155,156
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC1","BE1_OTC1_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC1","BE2_OTC1_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC1","BE3_OTC1_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC1","BE4_OTC1_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC1","BE5_OTC1_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC2","BE6_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC2","BE7_OTC2_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC2","BE8_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC2","BE9_OTC2_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC2","BE10_OTC2_vaccinium",126,144
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC3","BE11_OTC3_vaccinium",146,148
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC3","BE12_OTC3_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC3","BE13_OTC3_vaccinium",126,144
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC3","BE14_OTC3_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC3","BE15_OTC3_vaccinium",148,155
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC4","BE16_OTC4_vaccinium",126,144
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC4","BE17_OTC4_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC4","BE18_OTC4_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC4","BE19_OTC4_vaccinium",126,144
"DARING","DARING.TERNPLOT_B.KC","2002","OTC","OTC4","BE20_OTC4_vaccinium",126,144
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC1","BE1_OTC1_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC1","BE2_OTC1_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC1","BE3_OTC1_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC1","BE4_OTC1_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC1","BE5_OTC1_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC2","BE6_OTC2_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC2","BE7_OTC2_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC2","BE8_OTC2_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC2","BE9_OTC2_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC2","BE10_OTC2_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC3","BE11_OTC3_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC3","BE12_OTC3_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC3","BE13_OTC3_vaccinium",140,143
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC3","BE14_OTC3_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC3","BE15_OTC3_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC4","BE16_OTC4_vaccinium",140,143
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC4","BE17_OTC4_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC4","BE18_OTC4_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC4","BE19_OTC4_vaccinium",143,148
"DARING","DARING.TERNPLOT_B.KC","2003","OTC","OTC4","BE20_OTC4_vaccinium",140,143
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC1","BE1_OTC1_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC1","BE2_OTC1_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC1","BE3_OTC1_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC1","BE4_OTC1_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC1","BE5_OTC1_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC2","BE6_OTC2_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC2","BE7_OTC2_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC2","BE8_OTC2_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC2","BE9_OTC2_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC2","BE10_OTC2_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC3","BE11_OTC3_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC3","BE12_OTC3_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC3","BE13_OTC3_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC3","BE14_OTC3_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC3","BE15_OTC3_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC4","BE16_OTC4_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC4","BE17_OTC4_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC4","BE18_OTC4_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC4","BE19_OTC4_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2004","OTC","OTC4","BE20_OTC4_vaccinium",153,158
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC1","BE1_OTC1_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC1","BE2_OTC1_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC1","BE3_OTC1_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC1","BE4_OTC1_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC1","BE5_OTC1_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC2","BE6_OTC2_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC2","BE7_OTC2_vaccinium",150,151
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC2","BE8_OTC2_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC2","BE9_OTC2_vaccinium",150,151
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC2","BE10_OTC2_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC3","BE11_OTC3_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC3","BE12_OTC3_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC3","BE13_OTC3_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC3","BE14_OTC3_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC3","BE15_OTC3_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE16_OTC4_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE17_OTC4_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE18_OTC4_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE19_OTC4_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE20_OTC4_vaccinium",149,150
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE5_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE1_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE4_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE2_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE3_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE15_OTC3_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE14_OTC3_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE11_OTC3_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE12_OTC3_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE13_OTC3_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE17_OTC4_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE16_OTC4_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE20_OTC4_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE18_OTC4_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE19_OTC4_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE9_OTC2_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE8_OTC2_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE7_OTC2_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE10_OTC2_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE6_OTC2_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE1_OTC1_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE2_OTC1_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE3_OTC1_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE4_OTC1_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE5_OTC1_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE11_OTC3_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE12_OTC3_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE13_OTC3_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE14_OTC3_vaccinium",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE15_OTC3_vaccinium",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE6_OTC2_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE7_OTC2_vaccinium",147,148
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE8_OTC2_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE9_OTC2_vaccinium",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE10_OTC2_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE16_OTC4_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE17_OTC4_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE18_OTC4_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE19_OTC4_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE20_OTC4_vaccinium",145,147
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE1_OTC1_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE2_OTC1_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE3_OTC1_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE4_OTC1_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE5_OTC1_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE6_OTC2_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE7_OTC2_vaccinium",142,144
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE8_OTC2_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE9_OTC2_vaccinium",142,144
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE10_OTC2_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE11_OTC3_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE12_OTC3_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE13_OTC3_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE14_OTC3_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE15_OTC3_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE16_OTC4_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE17_OTC4_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE18_OTC4_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE19_OTC4_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE20_OTC4_vaccinium",127,142
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE1_OTC1_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE2_OTC1_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE3_OTC1_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE4_OTC1_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE5_OTC1_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE6_OTC2_vaccinium",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE7_OTC2_vaccinium",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE8_OTC2_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE9_OTC2_vaccinium",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE10_OTC2_vaccinium",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE11_OTC3_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE12_OTC3_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE13_OTC3_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE14_OTC3_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE15_OTC3_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE16_OTC4_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE17_OTC4_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE18_OTC4_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE19_OTC4_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE20_OTC4_vaccinium",156,158
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE1_OTC1_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE2_OTC1_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE3_OTC1_vaccinium",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE4_OTC1_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE5_OTC1_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE6_OTC2_vaccinium",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE7_OTC2_vaccinium",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE8_OTC2_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE9_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE10_OTC2_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE11_OTC3_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE12_OTC3_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE13_OTC3_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE14_OTC3_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE15_OTC3_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE16_OTC4_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE17_OTC4_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE18_OTC4_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE19_OTC4_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE20_OTC4_vaccinium",148,151
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE1_OTC1_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE2_OTC1_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE3_OTC1_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE4_OTC1_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE5_OTC1_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE6_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE7_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE8_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE9_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE10_OTC2_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE11_OTC3_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE12_OTC3_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE13_OTC3_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE14_OTC3_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE15_OTC3_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE16_OTC4_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE17_OTC4_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE18_OTC4_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE19_OTC4_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE20_OTC4_vaccinium",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE5_OTC1_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE1_OTC1_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE2_OTC1_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE3_OTC1_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE4_OTC1_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE12_OTC3_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE13_OTC3_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE11_OTC3_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE14_OTC3_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE15_OTC3_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE18_OTC4_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE16_OTC4_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE19_OTC4_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE20_OTC4_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE9_OTC2_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE10_OTC2_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE6_OTC2_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE8_OTC2_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE7_OTC2_vaccinium",NA,125
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE1_OTC1_vaccinium",141,144
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE2_OTC1_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE3_OTC1_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE4_OTC1_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE5_OTC1_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE6_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE7_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE8_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE9_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE10_OTC2_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE11_OTC3_vaccinium",141,144
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE12_OTC3_vaccinium",144,146
