"","all","site_name","subsite","year","treatment","plot","doy","OTC_period"
"2016","DARING_DARING.TERNPLOT_B.KC_2015_OTC","DARING","DARING.TERNPLOT_B.KC",2015,"OTC","OTC4",151,"SO"
"2017","DARING_DARING.TERNPLOT_B.KC_2015_OTC","DARING","DARING.TERNPLOT_B.KC",2015,"OTC","OTC4",152,"SO"
"2018","DARING_DARING.TERNPLOT_B.KC_2015_OTC","DARING","DARING.TERNPLOT_B.KC",2015,"OTC","OTC4",153,"SO"
"2019","DARING_DARING.TERNPLOT_B.KC_2015_OTC","DARING","DARING.TERNPLOT_B.KC",2015,"OTC","OTC4",154,"SO"
"2020","DARING_DARING.TERNPLOT_B.KC_2016_OTC","DARING","DARING.TERNPLOT_B.KC",2016,"OTC","OTC2",142,"SO"
"2021","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","1",149,"SO"
"2022","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","2",148,"SO"
"2023","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","3a",150,"SO"
"2024","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","4",152,"SO"
"2025","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","5",150,"SO"
"2026","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","6",150,"SO"
"2027","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","7",154,"SO"
"2028","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","8",150,"SO"
"2029","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","9",150,"SO"
"2030","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","10",153,"SO"
"2031","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","11",153,"SO"
"2032","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","13",148,"SO"
"2033","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","14",154,"SO"
"2034","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","15",150,"SO"
"2035","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","164",154,"SO"
"2036","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","166",154,"SO"
"2037","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","167",154,"SO"
"2038","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","174",152,"SO"
"2039","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","176",150,"SO"
"2040","DARING_DARING.TERNPLOT_F.KC_2005_CTL","DARING","DARING.TERNPLOT_F.KC",2005,"CTL","179",150,"SO"
"2041","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","3a",144,"SO"
"2042","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","10",147,"SO"
"2043","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","11",145,"SO"
"2044","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","164",145,"SO"
"2045","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","167",145,"SO"
"2046","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","166",145,"SO"
"2047","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","13",144,"SO"
"2048","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","4",147,"SO"
"2049","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","179",145,"SO"
"2050","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","5",145,"SO"
"2051","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","2",144,"SO"
"2052","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","174",144,"SO"
"2053","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","1",144,"SO"
"2054","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","7",144,"SO"
"2055","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","8",144,"SO"
"2056","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","9",150,"SO"
"2057","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","15",147,"SO"
"2058","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","14",145,"SO"
"2059","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","176",145,"SO"
"2060","DARING_DARING.TERNPLOT_F.KC_2007_CTL","DARING","DARING.TERNPLOT_F.KC",2007,"CTL","6",150,"SO"
"2061","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","1",153,"SO"
"2062","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","2",153,"SO"
"2063","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","3a",153,"SO"
"2064","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","4",153,"SO"
"2065","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","5",153,"SO"
"2066","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","6",153,"SO"
"2067","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","7",158,"SO"
"2068","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","8",153,"SO"
"2069","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","9",153,"SO"
"2070","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","10",153,"SO"
"2071","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","11",153,"SO"
"2072","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","13",153,"SO"
"2073","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","14",153,"SO"
"2074","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","15",158,"SO"
"2075","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","164",153,"SO"
"2076","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","166",153,"SO"
"2077","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","167",153,"SO"
"2078","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","174",153,"SO"
"2079","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","176",153,"SO"
"2080","DARING_DARING.TERNPLOT_F.KC_2009_CTL","DARING","DARING.TERNPLOT_F.KC",2009,"CTL","179",153,"SO"
"2081","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","1",144,"SO"
"2082","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","2",141,"SO"
"2083","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","3a",146,"SO"
"2084","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","4",146,"SO"
"2085","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","5",141,"SO"
"2086","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","6",141,"SO"
"2087","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","7",146,"SO"
"2088","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","8",141,"SO"
"2089","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","9",141,"SO"
"2090","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","10",146,"SO"
"2091","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","11",146,"SO"
"2092","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","13",144,"SO"
"2093","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","14",141,"SO"
"2094","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","15",141,"SO"
"2095","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","164",146,"SO"
"2096","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","166",144,"SO"
"2097","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","167",144,"SO"
"2098","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","174",141,"SO"
"2099","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","176",141,"SO"
"2100","DARING_DARING.TERNPLOT_F.KC_2013_CTL","DARING","DARING.TERNPLOT_F.KC",2013,"CTL","179",141,"SO"
"2101","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","1",137,"SO"
"2102","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","2",137,"SO"
"2103","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","3a",137,"SO"
"2104","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","4",137,"SO"
"2105","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","5",137,"SO"
"2106","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","6",137,"SO"
"2107","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","7",137,"SO"
"2108","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","8",137,"SO"
"2109","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","9",137,"SO"
"2110","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","10",137,"SO"
"2111","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","11",137,"SO"
"2112","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","13",137,"SO"
"2113","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","14",137,"SO"
"2114","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","15",137,"SO"
"2115","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","164",137,"SO"
"2116","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","166",140,"SO"
"2117","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","167",137,"SO"
"2118","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","174",137,"SO"
"2119","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","176",137,"SO"
"2120","DARING_DARING.TERNPLOT_F.KC_2016_CTL","DARING","DARING.TERNPLOT_F.KC",2016,"CTL","179",142,"SO"
"2121","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC1",155,"SO"
"2122","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC2",155,"SO"
"2123","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC2",144,"SO"
"2124","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC3",144,"SO"
"2125","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC3",148,"SO"
"2126","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC3",146,"SO"
"2127","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC4",144,"SO"
"2128","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC4",155,"SO"
"2129","DARING_DARING.TERNPLOT_F.KC_2002_OTC","DARING","DARING.TERNPLOT_F.KC",2002,"OTC","OTC4",148,"SO"
"2130","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC1",144,"SO"
"2131","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC2",144,"SO"
"2132","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC2",148,"SO"
"2133","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC3",144,"SO"
"2134","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC3",148,"SO"
"2135","DARING_DARING.TERNPLOT_F.KC_2003_OTC","DARING","DARING.TERNPLOT_F.KC",2003,"OTC","OTC4",144,"SO"
"2136","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC1",150,"SO"
"2137","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC1",152,"SO"
"2138","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC1",151,"SO"
"2139","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC2",150,"SO"
"2140","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC2",151,"SO"
"2141","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC3",151,"SO"
"2142","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC3",150,"SO"
"2143","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC4",150,"SO"
"2144","DARING_DARING.TERNPLOT_F.KC_2005_OTC","DARING","DARING.TERNPLOT_F.KC",2005,"OTC","OTC4",151,"SO"
"2145","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC2",147,"SO"
"2146","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC2",150,"SO"
"2147","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC4",147,"SO"
"2148","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC1",145,"SO"
"2149","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC1",147,"SO"
"2150","DARING_DARING.TERNPLOT_F.KC_2007_OTC","DARING","DARING.TERNPLOT_F.KC",2007,"OTC","OTC3",147,"SO"
"2151","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC1",158,"SO"
"2152","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC1",159,"SO"
"2153","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC2",159,"SO"
"2154","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC2",158,"SO"
"2155","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC2",161,"SO"
"2156","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC3",158,"SO"
"2157","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC3",159,"SO"
"2158","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC3",161,"SO"
"2159","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC3",157,"SO"
"2160","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC4",157,"SO"
"2161","DARING_DARING.TERNPLOT_F.KC_2009_OTC","DARING","DARING.TERNPLOT_F.KC",2009,"OTC","OTC4",159,"SO"
"2162","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC1",144,"SO"
"2163","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC1",141,"SO"
"2164","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC2",141,"SO"
"2165","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC2",146,"SO"
"2166","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC3",144,"SO"
"2167","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC3",141,"SO"
"2168","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC4",141,"SO"
"2169","DARING_DARING.TERNPLOT_F.KC_2013_OTC","DARING","DARING.TERNPLOT_F.KC",2013,"OTC","OTC4",144,"SO"
"2170","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","1_1",117,"SO"
"2171","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","1_2",117,"SO"
"2172","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","1_3",117,"SO"
"2173","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","1_4",117,"SO"
"2174","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","2_1",117,"SO"
"2175","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","2_2",117,"SO"
"2176","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","2_3",117,"SO"
"2177","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","2_4",117,"SO"
"2178","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","3_1",117,"SO"
"2179","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","3_2",117,"SO"
"2180","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","3_3",117,"SO"
"2181","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","3_4",117,"SO"
"2182","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","4_1",119,"SO"
"2183","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","4_2",119,"SO"
"2184","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","4_3",117,"SO"
"2185","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","4_4",117,"SO"
"2186","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","5_1",117,"SO"
"2187","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","5_2",117,"SO"
"2188","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","5_3",117,"SO"
"2189","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","5_4",117,"SO"
"2190","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","6_1",117,"SO"
"2191","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","6_2",117,"SO"
"2192","HEALY_HEALY.CiPEHR.MM_2011_OTC","HEALY","HEALY.CiPEHR.MM",2011,"OTC","6_3",117,"SO"
"2193","HEALY_HEALY.CiPEHR.MM_2011_CTL","HEALY","HEALY.CiPEHR.MM",2011,"CTL","6_4",117,"SO"
"2194","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","1_1",124,"SO"
"2195","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","1_2",124,"SO"
"2196","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","1_3",124,"SO"
"2197","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","1_4",124,"SO"
"2198","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","2_1",124,"SO"
"2199","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","2_2",124,"SO"
"2200","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","2_3",124,"SO"
"2201","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","2_4",124,"SO"
"2202","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","3_1",127,"SO"
"2203","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","3_2",124,"SO"
"2204","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","3_3",127,"SO"
"2205","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","3_4",127,"SO"
"2206","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","4_1",127,"SO"
"2207","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","4_2",127,"SO"
"2208","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","4_3",127,"SO"
"2209","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","4_4",127,"SO"
"2210","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","5_1",124,"SO"
"2211","HEALY_HEALY.CiPEHR.MM_2012_CTL","HEALY","HEALY.CiPEHR.MM",2012,"CTL","5_2",124,"SO"
"2212","HEALY_HEALY.CiPEHR.MM_2012_OTC","HEALY","HEALY.CiPEHR.MM",2012,"OTC","5_3",124,"SO"
