"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"OTC","WB","LTR",183,185
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2018,"OTC","WB","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2019,"OTC","WB","LTR",234,238
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2018,"OTC","WB","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2019,"OTC","WB","LTR",234,238
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2018,"OTC","WB","LTR",197,199
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2019,"OTC","WB","LTR",231,234
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2018,"OTC","WB","LTR",199,204
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2019,"OTC","WB","LTR",231,234
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2018,"OTC","WB","LTR",199,204
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2019,"OTC","WB","LTR",226,231
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2019,"EARLYSNOWMELT_OTC","WC","LTR",238,240
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2019,"EARLYSNOWMELT_OTC","WC","LTR",234,238
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2019,"EARLYSNOWMELT_OTC","WC","LTR",240,246
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2019,"EARLYSNOWMELT_OTC","WC","LTR",234,238
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2019,"EARLYSNOWMELT_OTC","WC","LTR",224,226
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2018,"EARLYSNOWMELT_OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2019,"EARLYSNOWMELT_OTC","WC","LTR",226,231
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2018,"EARLYSNOWMELT_OTC","WC","LTR",192,197
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2019,"EARLYSNOWMELT_OTC","WC","LTR",226,231
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2018,"OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2019,"OTC","WC","LTR",234,238
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"OTC","WC","LTR",197,199
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2019,"OTC","WC","LTR",231,234
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2018,"OTC","WC","LTR",199,204
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2019,"OTC","WC","LTR",224,226
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2018,"OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2019,"OTC","WC","LTR",224,226
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2018,"OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2019,"OTC","WC","LTR",220,224
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2019,"OTC","WC","LTR",231,234
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2018,"OTC","WC","LTR",199,204
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2018,"OTC","WC","LTR",204,211
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2019,"OTC","WC","LTR",226,231
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2019,"CTL","CA","V1",162,164
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2018,"CTL","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2019,"CTL","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","3",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","4",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","5",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","6",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2018,"EARLYSNOWMELT","CA","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","7",2019,"EARLYSNOWMELT","CA","V1",NA,162
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2018,"CTL","CB","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","1",2019,"CTL","CB","V1",162,164
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2018,"CTL","CB","V1",NA,NA
"NIWOT","NIWOT.BS_EK.CF","GEUROS","2",2019,"CTL","CB","V1",162,164
