"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy","plant_id"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bbk_l",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_mat_f",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_mat_l",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_sen_f",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_sen_l",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"cap_f",194,198,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"cap_l",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"sd_disp",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"aborted",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_new",NA,NA,"416"
