"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","FIRST_LEAF_EVIDENT",8,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","FIRST_PETAL_DROP",8,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","FIRST_SEED_DISPERSAL",8,8
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","LAST_COLOR_CHANGE",8,8
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","LAST_PETAL_DROP",8,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM_OTC","VACVIT","SECOND_SEED_DISPERSAL",8,8
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_FLOWER_BUD",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_FLOWER_OPEN",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_LEAF_EVIDENT",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","FIRST_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","LAST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","ARCALP","SECOND_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_FLOWER_BUD",3,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_FLOWER_OPEN",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","FIRST_SEED_DISPERSAL",3,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","LAST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","DRYOCT","SECOND_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_COLOR_CHANGE",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_FLOWER_BUD",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_FLOWER_OPEN",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_LEAF_DROP",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_LEAF_EVIDENT",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","FIRST_SEED_DISPERSAL",2,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","LAST_COLOR_CHANGE",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","LAST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","LOIPRO","SECOND_SEED_DISPERSAL",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_FLOWER_BUD",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_FLOWER_OPEN",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_PETAL_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","FIRST_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","LAST_PETAL_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","SALPHL","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_FLOWER_BUD",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_FLOWER_OPEN",3,0
