"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","LAST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_FLOWER_BUD",9,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_FLOWER_OPEN",9,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","BETNAN","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_FLOWER_BUD",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_FLOWER_OPEN",9,4
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_LEAF_EVIDENT",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","FIRST_SEED_DISPERSAL",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","ERIVAG","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_FLOWER_BUD",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_FLOWER_OPEN",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","FIRST_SEED_DISPERSAL",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","SALPUL","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_FLOWER_BUD",9,1
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_FLOWER_OPEN",9,4
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","LAST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_COLOR_CHANGE",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_FLOWER_BUD",9,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_FLOWER_OPEN",9,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","BETNAN","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_FLOWER_BUD",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_FLOWER_OPEN",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_LEAF_EVIDENT",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_PETAL_DROP",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","FIRST_SEED_DISPERSAL",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","ERIVAG","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_FLOWER_BUD",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_FLOWER_OPEN",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","SALPUL","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","VACVIT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","VACVIT","FIRST_FLOWER_BUD",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","VACVIT","FIRST_FLOWER_OPEN",9,4
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","VACVIT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM","VACVIT","FIRST_LEAF_EVIDENT",9,0
