"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H5","FA",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H1","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H2","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H3","FO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H4","FO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H5","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H1","FO",177,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H2","FO",181,184
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H3","FO",184,188
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H4","FO",177,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H5","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H1","FO",181,185
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H2","FO",185,192
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H3","FO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H4","FO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H5","FO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H1","FO",182,187
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H2","FO",178,182
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H3","FO",178,182
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H4","FO",178,182
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H5","FO",173,178
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H1","FO",183,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H4","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H5","FO",183,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H1","FO",191,195
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H4","FO",188,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H5","FO",184,188
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2004,"CTL","H1","FO",181,185
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2004,"CTL","H5","FO",185,192
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2005,"CTL","H1","FO",178,182
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2005,"CTL","H5","FO",178,182
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2002,"CTL","H1","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2002,"CTL","H2","FO",158,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2002,"CTL","H3","FO",139,158
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2002,"CTL","H4","FO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2002,"CTL","H5","FO",158,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2003,"CTL","H1","FO",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2003,"CTL","H2","FO",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2003,"CTL","H3","FO",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2003,"CTL","H4","FO",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2003,"CTL","H5","FO",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H1","FO",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H2","FO",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H3","FO",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H4","FO",159,164
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H5","FO",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H1","FO",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H2","FO",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H3","FO",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H4","FO",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H5","FO",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H1","FPO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H2","FPO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H3","FPO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H4","FPO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H5","FPO",169,176
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H1","FPO",181,184
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H2","FPO",184,188
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H3","FPO",188,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H4","FPO",177,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H5","FPO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H1","FPO",192,199
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H2","FPO",181,185
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H3","FPO",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H4","FPO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H5","FPO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H1","FPO",182,187
